Timestamp,Tweet,username,hashtags,followers_count
2020-06-16 19:14:56,b'RT @FIFAWorldCup: What if @Cristiano was born 50 years earlier? \xf0\x9f\xa4\x94\n\nWe gave the @selecaoportugal superstar a vintage look befitting the 1970\xe2\x80\xa6',b'Rui_CSP',[],1665
2020-06-16 19:14:51,"b'RT @Tr_CopaMundial: #OnThisDay at the #WorldCup \xf0\x9f\x8f\x86 #Germany2006 Argentina \xf0\x9f\x87\xa6\xf0\x9f\x87\xb7 crushed Serbia and Montenegro 6-0 and Esteban ""Cuchu"" Cambiasso\xe2\x80\xa6'",b'Jesus78287612',"['OnThisDay', 'WorldCup', 'Germany2006']",1860
2020-06-16 19:14:13,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'joaoantoniocoro',"['OnThisDay', 'WorldCup']",296
2020-06-16 19:13:40,"b""RT @3retro_: You don't start a #WorldCup campaign better than this!\n\nAfter just 27 seconds @England captain @bryanrobson led by example, sc\xe2\x80\xa6""",b'manutdkits',['WorldCup'],6728
2020-06-16 19:12:22,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'PMaotela',"['OnThisDay', 'WorldCup']",8306
2020-06-16 19:11:46,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'bakarypotter41',"['OnThisDay', 'WorldCup']",34
2020-06-16 19:10:33,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'Aleehondro',"['OnThisDay', 'WorldCup']",1853
2020-06-16 19:10:21,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'menendezES9',"['OnThisDay', 'WorldCup']",1165
2020-06-16 19:09:45,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'yeferzon_10',"['OnThisDay', 'WorldCup']",21
2020-06-16 19:09:16,b'RT @FIFAWorldCup: What if @Cristiano was born 50 years earlier? \xf0\x9f\xa4\x94\n\nWe gave the @selecaoportugal superstar a vintage look befitting the 1970\xe2\x80\xa6',b'JorgedPeixoto',[],76
2020-06-16 19:08:38,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'holafelipelopes',"['OnThisDay', 'WorldCup']",1089
2020-06-16 19:08:21,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'mahmoudelnagdi',"['OnThisDay', 'WorldCup']",1632
2020-06-16 19:08:06,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'LM10xLM22',"['OnThisDay', 'WorldCup']",173
2020-06-16 19:07:39,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'IamMarley_Marlz',"['OnThisDay', 'WorldCup']",133
2020-06-16 19:07:34,b'RT @FIFAWorldCup: What if @Cristiano was born 50 years earlier? \xf0\x9f\xa4\x94\n\nWe gave the @selecaoportugal superstar a vintage look befitting the 1970\xe2\x80\xa6',b'selsi_',[],584
2020-06-16 19:07:11,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'ghostboy_18',"['OnThisDay', 'WorldCup']",78
2020-06-16 19:07:10,"b""RT @cricketnews_com: .@thebharatarmy  's Rakesh Patel with a super story from the 2011 World Cup final on EPISODE 4 of 'The https://t.co/0j\xe2\x80\xa6""",b'thebharatarmy',[],29269
