Timestamp,Tweet,username,hashtags,followers_count
2020-06-16 18:04:56,b'RT @100MasterBlastr: 7-0! \n#OnThisDay India\xe2\x80\x99s winning streak against Pakistan in the World Cup continues as the Hitman @ImRo45 powers #Team\xe2\x80\xa6',b'ishant_tuteja',['OnThisDay'],545
2020-06-16 18:04:55,"b""RT @BCCI: Here's a little something to light up your day \xf0\x9f\x99\x8c\n\nWhich is that one #TeamIndia Test knock from 2019 you'd want to relive\xe2\x9d\x93\nPick yo\xe2\x80\xa6""",b'srikanthbalusu7',['TeamIndia'],64
2020-06-16 18:04:44,"b""RT @khurafatijaat: Dear Pseudo Bhakts, Calm the fu\xc2\xa2k down !!\nTheir's a fine difference between being a Nationalist and being a Patriot. And\xe2\x80\xa6""",b'ImranNizami07',[],279
2020-06-16 18:03:20,"b""RT @BCCI: Here's a little something to light up your day \xf0\x9f\x99\x8c\n\nWhich is that one #TeamIndia Test knock from 2019 you'd want to relive\xe2\x9d\x93\nPick yo\xe2\x80\xa6""",b'arunsaimj',['TeamIndia'],547
2020-06-16 18:01:22,b'RT @KKRiders: #OnThisDay in 2019\n \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xe2\x9a\x94\xef\xb8\x8f \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0\n\nB. Azam b Kuldeep (48)\nRate this on a scale of 1\xe2\x83\xa3 to 1\xe2\x83\xa30\xe2\x83\xa3 \xe2\x9a\xa1\n\nStay tuned to our fleets Today to\xe2\x80\xa6',b'UtkarshKrishn16',['OnThisDay'],30
2020-06-16 18:00:06,b'I take a pledge that I will not be buying any Chinese made product hereafter.... Even if the costs of this decision\xe2\x80\xa6 https://t.co/oRKJrpzp3S',b'nbollapr',[],59
2020-06-16 17:56:59,"b""I'm on #TeamIndia side, #ScrewChina""",b'OatesShane',"['TeamIndia', 'ScrewChina']",2072
2020-06-16 17:56:23,"b""RT @khurafatijaat: Dear Pseudo Bhakts, Calm the fu\xc2\xa2k down !!\nTheir's a fine difference between being a Nationalist and being a Patriot. And\xe2\x80\xa6""",b'vaibhav__63',[],233
2020-06-16 17:54:30,b'RT @KKRiders: #OnThisDay in 2019\n \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xe2\x9a\x94\xef\xb8\x8f \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0\n\nB. Azam b Kuldeep (48)\nRate this on a scale of 1\xe2\x83\xa3 to 1\xe2\x83\xa30\xe2\x83\xa3 \xe2\x9a\xa1\n\nStay tuned to our fleets Today to\xe2\x80\xa6',b'RP_Rakeysh',['OnThisDay'],2165
2020-06-16 17:52:40,"b""RT @BCCI: Here's a little something to light up your day \xf0\x9f\x99\x8c\n\nWhich is that one #TeamIndia Test knock from 2019 you'd want to relive\xe2\x9d\x93\nPick yo\xe2\x80\xa6""",b'Dinesh45710257',['TeamIndia'],226
2020-06-16 17:52:20,"b""RT @BCCI: Here's a little something to light up your day \xf0\x9f\x99\x8c\n\nWhich is that one #TeamIndia Test knock from 2019 you'd want to relive\xe2\x9d\x93\nPick yo\xe2\x80\xa6""",b'divajanu',['TeamIndia'],151
2020-06-16 17:51:23,"b""RT @BCCI: Here's a little something to light up your day \xf0\x9f\x99\x8c\n\nWhich is that one #TeamIndia Test knock from 2019 you'd want to relive\xe2\x9d\x93\nPick yo\xe2\x80\xa6""",b'AMKR045',['TeamIndia'],0
2020-06-16 17:49:36,b'RT @meghanath9999: craze wise ?????\n\nme virat \xf0\x9f\x98\x8d\n\nLike : Virat Kohli\nRETWEET : MS.Dhoni\nComment:Rohit Sharma\n\n#TeamIndia https://t.co/9b2G4u\xe2\x80\xa6',b'MSDNtrfan',['TeamIndia'],76
2020-06-16 17:49:30,"b""I'm on team India do this one #TeamIndia #India #China #GoIndia #worldwar3""",b'sstkennedy',"['TeamIndia', 'India', 'China', 'GoIndia', 'worldwar3']",133
2020-06-16 17:49:26,"b""RT @CricYess: T20 World Cup This Year ' Unrealistic ' -Earl Eddings\n\nHost - @myself_usamaa\n\n#Cricket #T20WC #T20WorldCup #T20WC2020 #IPL202\xe2\x80\xa6""",b'Myselfirfan1',"['Cricket', 'T20WC', 'T20WorldCup', 'T20WC2020']",621
2020-06-16 17:49:01,b'RT @meghanath9999: craze wise ?????\n\nme virat \xf0\x9f\x98\x8d\n\nLike : Virat Kohli\nRETWEET : MS.Dhoni\nComment:Rohit Sharma\n\n#TeamIndia https://t.co/9b2G4u\xe2\x80\xa6',b'id_temper',['TeamIndia'],116
